"reelId","batch","pillarCode","pillar","lensCode","lens","questionCode","question","lifecycle","evidenceStatus","driveVerification"
"2231","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"2232","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"2233","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"2234","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"2235","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"2236","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"2237","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"2238","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"2239","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"2240","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"2241","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"2242","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"2243","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"2244","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"2245","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"2246","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"2247","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"2248","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"2249","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"2250","Batch_075","REL","Relationships, communication, and social connection","L05","Evidence comparison","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"2251","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"2252","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"2253","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"2254","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"2255","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"2256","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"2257","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"2258","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"2259","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"2260","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"2261","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"2262","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"2263","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"2264","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"2265","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"2266","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"2267","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"2268","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"2269","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"2270","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"2271","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"2272","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"2273","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"2274","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"2275","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"2276","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"2277","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"2278","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"2279","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"2280","Batch_076","REL","Relationships, communication, and social connection","L06","Practical experiment","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"2281","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"2282","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"2283","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"2284","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"2285","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"2286","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"2287","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"2288","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"2289","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"2290","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"2291","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"2292","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"2293","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"2294","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"2295","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"2296","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"2297","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"2298","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"2299","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"2300","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"2301","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"2302","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"2303","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"2304","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"2305","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"2306","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"2307","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"2308","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"2309","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"2310","Batch_077","REL","Relationships, communication, and social connection","L07","Boundary condition","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"2311","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"2312","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"2313","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"2314","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"2315","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"2316","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"2317","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"2318","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"2319","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"2320","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"2321","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"2322","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"2323","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"2324","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"2325","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"2326","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"2327","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"2328","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"2329","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"2330","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"2331","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"2332","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"2333","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"2334","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"2335","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"2336","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"2337","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"2338","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"2339","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"2340","Batch_078","REL","Relationships, communication, and social connection","L08","History of an idea","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"2341","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"2342","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"2343","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"2344","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"2345","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"2346","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"2347","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"2348","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"2349","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"2350","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"2351","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"2352","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"2353","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"2354","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"2355","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"2356","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"2357","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"2358","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"2359","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"2360","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"2361","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"2362","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"2363","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"2364","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"2365","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"2366","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"2367","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"2368","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"2369","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"2370","Batch_079","REL","Relationships, communication, and social connection","L09","Cross-cultural perspective","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"2371","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"2372","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"2373","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"2374","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"2375","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"2376","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"2377","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"2378","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"2379","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"2380","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"2381","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"2382","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"2383","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"2384","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"2385","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"2386","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"2387","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"2388","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"2389","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"2390","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"2391","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"2392","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"2393","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"2394","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"2395","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"2396","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"2397","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"2398","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"2399","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"2400","Batch_080","REL","Relationships, communication, and social connection","L10","Ethical implication","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"2401","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"2402","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"2403","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"2404","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"2405","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"2406","Batch_081","MED","Meditation, self-awareness, and contemplative practice","L01","Core definition","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
